millis,rssi,node,sequence
16,-84.625,192.168.4.9,51888
16,-82.28571428571429,192.168.4.6,51888
16,-75.0,192.168.4.5,51888
16,-77.0909090909091,192.168.4.10,51888
16,-67.33333333333333,192.168.4.11,51888
16,-77.0909090909091,192.168.4.10,51904
16,-76.92307692307692,192.168.4.7,51904
16,-75.0,192.168.4.5,51904
16,-82.28571428571429,192.168.4.6,51904
16,-84.625,192.168.4.9,51904
16,-72.5,192.168.4.3,51904
16,-83.0,192.168.4.12,51904
16,-67.33333333333333,192.168.4.11,51904
16,-77.0909090909091,192.168.4.10,51920
16,-75.0,192.168.4.5,51920
16,-72.5,192.168.4.3,51920
16,-67.33333333333333,192.168.4.11,51920
16,-67.33333333333333,192.168.4.11,51936
16,-75.0,192.168.4.5,51936
16,-76.92307692307692,192.168.4.7,51936
16,-72.5,192.168.4.3,51952
16,-76.92307692307692,192.168.4.7,51952
16,-67.33333333333333,192.168.4.11,51952
16,-75.0,192.168.4.5,51952
16,-82.28571428571429,192.168.4.6,51952
16,-72.5,192.168.4.3,51968
16,-76.92307692307692,192.168.4.7,51968
16,-75.0,192.168.4.5,51968
16,-67.33333333333333,192.168.4.11,51968
16,-72.5,192.168.4.3,52000
16,-67.33333333333333,192.168.4.11,52000
16,-77.0909090909091,192.168.4.10,52000
16,-82.28571428571429,192.168.4.6,52000
16,-84.625,192.168.4.9,52000
16,-75.0,192.168.4.5,52000
16,-76.92307692307692,192.168.4.7,52000
16,-84.625,192.168.4.9,52016
16,-67.33333333333333,192.168.4.11,52016
16,-82.28571428571429,192.168.4.6,52016
16,-83.0,192.168.4.12,52016
16,-77.0909090909091,192.168.4.10,52016
16,-76.92307692307692,192.168.4.7,52016
16,-75.0,192.168.4.5,52016
16,-72.5,192.168.4.3,52016
16,-82.28571428571429,192.168.4.6,52032
16,-76.92307692307692,192.168.4.7,52032
16,-67.33333333333333,192.168.4.11,52032
16,-75.0,192.168.4.5,52032
16,-83.0,192.168.4.12,52032
16,-72.5,192.168.4.3,52032
16,-67.33333333333333,192.168.4.11,52048
16,-77.0909090909091,192.168.4.10,52048
16,-75.0,192.168.4.5,52048
16,-72.5,192.168.4.3,52048
17,-80.83333333333333,192.168.4.10,52080
17,-72.15384615384616,192.168.4.7,52080
17,-82.5,192.168.4.6,52080
17,-70.66666666666667,192.168.4.3,52080
17,-74.41666666666667,192.168.4.5,52080
17,-69.08333333333333,192.168.4.11,52080
17,-82.5,192.168.4.6,52096
17,-72.15384615384616,192.168.4.7,52096
17,-70.66666666666667,192.168.4.3,52096
17,-74.41666666666667,192.168.4.5,52096
17,-69.08333333333333,192.168.4.11,52096
17,-80.83333333333333,192.168.4.10,52096
17,-72.15384615384616,192.168.4.7,52112
17,-80.83333333333333,192.168.4.10,52112
17,-74.41666666666667,192.168.4.5,52112
17,-69.08333333333333,192.168.4.11,52112
17,-70.66666666666667,192.168.4.3,52128
17,-80.83333333333333,192.168.4.10,52144
17,-69.08333333333333,192.168.4.11,52144
17,-85.66666666666667,192.168.4.12,52144
17,-74.41666666666667,192.168.4.5,52144
17,-72.15384615384616,192.168.4.7,52144
17,-70.66666666666667,192.168.4.3,52144
17,-84.25,192.168.4.9,52144
17,-85.66666666666667,192.168.4.12,52160
17,-80.83333333333333,192.168.4.10,52160
17,-74.41666666666667,192.168.4.5,52160
17,-70.66666666666667,192.168.4.3,52160
17,-69.08333333333333,192.168.4.11,52160
17,-72.15384615384616,192.168.4.7,52160
17,-85.66666666666667,192.168.4.12,52176
17,-80.83333333333333,192.168.4.10,52176
17,-69.08333333333333,192.168.4.11,52176
17,-84.25,192.168.4.9,52176
17,-70.66666666666667,192.168.4.3,52176
17,-72.15384615384616,192.168.4.7,52176
17,-74.41666666666667,192.168.4.5,52176
17,-72.15384615384616,192.168.4.7,52192
17,-85.66666666666667,192.168.4.12,52192
17,-69.08333333333333,192.168.4.11,52192
17,-70.66666666666667,192.168.4.3,52192
17,-80.83333333333333,192.168.4.10,52192
17,-84.25,192.168.4.9,52192
17,-74.41666666666667,192.168.4.5,52192
17,-70.66666666666667,192.168.4.3,52208
17,-80.83333333333333,192.168.4.10,52208
17,-74.41666666666667,192.168.4.5,52208
17,-72.15384615384616,192.168.4.7,52208
17,-69.08333333333333,192.168.4.11,52208
17,-84.25,192.168.4.9,52208
17,-69.08333333333333,192.168.4.11,52224
17,-80.83333333333333,192.168.4.10,52224
17,-72.15384615384616,192.168.4.7,52224
17,-74.41666666666667,192.168.4.5,52224
17,-84.25,192.168.4.9,52224
17,-70.66666666666667,192.168.4.3,52224
17,-70.66666666666667,192.168.4.3,52240
17,-80.83333333333333,192.168.4.10,52240
17,-72.15384615384616,192.168.4.7,52240
17,-74.41666666666667,192.168.4.5,52240
17,-69.08333333333333,192.168.4.11,52240
17,-84.25,192.168.4.9,52240
17,-85.66666666666667,192.168.4.12,52240
17,-70.66666666666667,192.168.4.3,52256
17,-80.83333333333333,192.168.4.10,52256
17,-69.08333333333333,192.168.4.11,52256
17,-72.15384615384616,192.168.4.7,52256
17,-84.25,192.168.4.9,52256
17,-73.33333333333333,192.168.4.2,52256
17,-73.33333333333333,192.168.4.2,52272
17,-74.41666666666667,192.168.4.5,52272
17,-80.83333333333333,192.168.4.10,52272
17,-85.66666666666667,192.168.4.12,52272
17,-70.66666666666667,192.168.4.3,52272
17,-84.25,192.168.4.9,52272
17,-72.15384615384616,192.168.4.7,52272
17,-69.08333333333333,192.168.4.11,52272
17,-72.15384615384616,192.168.4.7,52336
17,-73.33333333333333,192.168.4.2,52336
17,-74.41666666666667,192.168.4.5,52336
18,-67.41666666666667,192.168.4.3,52352
18,-73.93333333333334,192.168.4.2,52352
18,-70.33333333333333,192.168.4.11,52352
18,-72.5,192.168.4.5,52352
18,-72.5,192.168.4.5,52368
18,-84.5,192.168.4.10,52368
18,-67.41666666666667,192.168.4.3,52368
18,-70.33333333333333,192.168.4.11,52368
18,-73.93333333333334,192.168.4.2,52368
18,-70.33333333333333,192.168.4.11,52384
18,-72.5,192.168.4.5,52384
18,-88.0,192.168.4.12,52384
18,-82.0,192.168.4.9,52384
18,-73.93333333333334,192.168.4.2,52384
18,-84.5,192.168.4.10,52384
18,-67.41666666666667,192.168.4.3,52384
18,-73.93333333333334,192.168.4.2,52400
18,-72.5,192.168.4.5,52400
18,-72.5,192.168.4.5,52416
18,-73.93333333333334,192.168.4.2,52416
18,-84.5,192.168.4.10,52416
18,-70.33333333333333,192.168.4.11,52416
18,-67.41666666666667,192.168.4.3,52416
18,-82.0,192.168.4.9,52416
18,-67.41666666666667,192.168.4.3,52432
18,-73.93333333333334,192.168.4.2,52432
18,-70.33333333333333,192.168.4.11,52432
18,-70.33333333333333,192.168.4.11,52448
18,-67.41666666666667,192.168.4.3,52448
18,-73.93333333333334,192.168.4.2,52464
18,-67.41666666666667,192.168.4.3,52464
18,-67.41666666666667,192.168.4.3,52496
18,-72.5,192.168.4.5,52496
18,-73.93333333333334,192.168.4.2,52496
18,-88.0,192.168.4.12,52496
18,-84.5,192.168.4.10,52496
18,-70.33333333333333,192.168.4.11,52496
18,-70.33333333333333,192.168.4.11,52512
18,-72.5,192.168.4.5,52512
18,-73.93333333333334,192.168.4.2,52512
18,-67.41666666666667,192.168.4.3,52512
18,-84.5,192.168.4.10,52528
18,-73.93333333333334,192.168.4.2,52528
18,-67.41666666666667,192.168.4.3,52528
18,-70.33333333333333,192.168.4.11,52528
18,-72.5,192.168.4.5,52528
18,-73.93333333333334,192.168.4.2,52576
18,-73.93333333333334,192.168.4.2,52592
18,-70.33333333333333,192.168.4.11,52592
18,-70.33333333333333,192.168.4.11,52608
18,-84.5,192.168.4.10,52608
18,-72.5,192.168.4.5,52608
18,-73.93333333333334,192.168.4.2,52608
18,-88.0,192.168.4.12,52608
18,-67.41666666666667,192.168.4.3,52608
18,-82.0,192.168.4.9,52608
18,-73.93333333333334,192.168.4.2,52624
18,-72.5,192.168.4.5,52624
18,-73.93333333333334,192.168.4.2,52640
18,-67.41666666666667,192.168.4.3,52640
18,-70.33333333333333,192.168.4.11,52640
19,-69.78571428571429,192.168.4.5,52656
19,-73.3,192.168.4.3,52656
19,-85.83333333333333,192.168.4.10,52656
19,-79.625,192.168.4.9,52656
19,-72.41666666666667,192.168.4.11,52656
19,-76.91666666666667,192.168.4.2,52656
19,-84.4,192.168.4.12,52672
19,-73.3,192.168.4.3,52672
19,-76.91666666666667,192.168.4.2,52672
19,-69.78571428571429,192.168.4.5,52672
19,-72.41666666666667,192.168.4.11,52672
19,-79.625,192.168.4.9,52672
19,-73.3,192.168.4.3,52688
19,-69.78571428571429,192.168.4.5,52688
19,-84.4,192.168.4.12,52688
19,-79.625,192.168.4.9,52688
19,-85.83333333333333,192.168.4.10,52688
19,-76.91666666666667,192.168.4.2,52688
19,-72.41666666666667,192.168.4.11,52688
19,-69.78571428571429,192.168.4.5,52720
19,-79.625,192.168.4.9,52720
19,-76.91666666666667,192.168.4.2,52720
19,-72.41666666666667,192.168.4.11,52720
19,-73.3,192.168.4.3,52720
19,-76.91666666666667,192.168.4.2,52736
19,-79.625,192.168.4.9,52736
19,-85.83333333333333,192.168.4.10,52736
19,-73.3,192.168.4.3,52736
19,-72.41666666666667,192.168.4.11,52736
19,-69.78571428571429,192.168.4.5,52736
19,-69.78571428571429,192.168.4.5,52752
19,-72.41666666666667,192.168.4.11,52784
19,-69.78571428571429,192.168.4.5,52784
19,-76.91666666666667,192.168.4.2,52784
19,-73.3,192.168.4.3,52784
19,-72.41666666666667,192.168.4.11,52800
19,-72.41666666666667,192.168.4.11,52832
19,-69.78571428571429,192.168.4.5,52832
19,-76.91666666666667,192.168.4.2,52832
19,-69.78571428571429,192.168.4.5,52848
19,-76.91666666666667,192.168.4.2,52848
19,-72.41666666666667,192.168.4.11,52880
19,-85.83333333333333,192.168.4.10,52880
19,-69.78571428571429,192.168.4.5,52880
19,-79.625,192.168.4.9,52880
19,-76.91666666666667,192.168.4.2,52880
19,-84.4,192.168.4.12,52880
19,-73.3,192.168.4.3,52880
19,-76.91666666666667,192.168.4.2,52896
19,-79.625,192.168.4.9,52896
19,-85.83333333333333,192.168.4.10,52896
19,-69.78571428571429,192.168.4.5,52896
19,-73.3,192.168.4.3,52896
19,-84.4,192.168.4.12,52896
19,-72.41666666666667,192.168.4.11,52896
19,-69.78571428571429,192.168.4.5,52912
19,-76.91666666666667,192.168.4.2,52912
19,-73.3,192.168.4.3,52928
19,-85.83333333333333,192.168.4.10,52928
19,-69.78571428571429,192.168.4.5,52928
19,-84.4,192.168.4.12,52928
19,-76.91666666666667,192.168.4.2,52928
19,-79.625,192.168.4.9,52928
19,-72.41666666666667,192.168.4.11,52928
19,-72.41666666666667,192.168.4.11,52944
19,-73.3,192.168.4.3,52944
19,-69.78571428571429,192.168.4.5,52944
20,-81.8,192.168.4.9,52960
20,-74.22222222222223,192.168.4.11,52960
20,-68.0,192.168.4.5,52960
20,-83.625,192.168.4.10,52960
20,-83.625,192.168.4.10,52976
20,-74.22222222222223,192.168.4.11,52976
20,-68.0,192.168.4.5,52976
20,-82.42857142857143,192.168.4.12,52976
20,-81.8,192.168.4.9,52992
20,-74.22222222222223,192.168.4.11,52992
20,-75.0,192.168.4.3,52992
20,-68.0,192.168.4.5,52992
20,-82.42857142857143,192.168.4.12,52992
20,-83.625,192.168.4.10,52992
20,-81.8,192.168.4.9,53008
20,-68.0,192.168.4.5,53008
20,-68.0,192.168.4.5,53024
20,-83.625,192.168.4.10,53072
20,-74.22222222222223,192.168.4.11,53072
20,-68.0,192.168.4.5,53072
20,-82.42857142857143,192.168.4.12,53072
20,-75.0,192.168.4.3,53072
20,-68.0,192.168.4.5,53088
20,-82.42857142857143,192.168.4.12,53104
20,-75.0,192.168.4.3,53104
20,-74.22222222222223,192.168.4.11,53104
20,-82.42857142857143,192.168.4.12,53120
20,-75.0,192.168.4.3,53120
20,-83.625,192.168.4.10,53120
20,-74.22222222222223,192.168.4.11,53120
20,-74.22222222222223,192.168.4.11,53168
20,-81.8,192.168.4.9,53168
20,-82.42857142857143,192.168.4.12,53168
20,-83.625,192.168.4.10,53168
20,-68.0,192.168.4.5,53168
20,-68.0,192.168.4.5,53184
20,-75.0,192.168.4.3,53200
20,-74.22222222222223,192.168.4.11,53200
20,-68.0,192.168.4.5,53200
20,-81.8,192.168.4.9,53200
20,-82.42857142857143,192.168.4.12,53200
20,-83.625,192.168.4.10,53200
20,-68.0,192.168.4.5,53232
20,-83.625,192.168.4.10,53232
20,-68.0,192.168.4.5,53248
20,-74.22222222222223,192.168.4.11,53248
21,-65.93333333333334,192.168.4.5,53264
21,-85.5,192.168.4.10,53296
21,-78.44444444444444,192.168.4.12,53296
21,-65.93333333333334,192.168.4.5,53296
21,-77.66666666666667,192.168.4.9,53296
21,-65.93333333333334,192.168.4.5,53328
21,-77.66666666666667,192.168.4.9,53328
21,-65.93333333333334,192.168.4.5,53344
21,-78.44444444444444,192.168.4.12,53344
21,-77.66666666666667,192.168.4.9,53344
21,-65.93333333333334,192.168.4.5,53360
21,-78.44444444444444,192.168.4.12,53376
21,-72.33333333333333,192.168.4.3,53376
21,-65.93333333333334,192.168.4.5,53376
21,-77.66666666666667,192.168.4.9,53376
21,-71.75,192.168.4.11,53376
21,-71.75,192.168.4.11,53392
21,-77.66666666666667,192.168.4.9,53392
21,-65.93333333333334,192.168.4.5,53392
21,-65.93333333333334,192.168.4.5,53424
21,-78.44444444444444,192.168.4.12,53440
21,-65.93333333333334,192.168.4.5,53440
21,-78.44444444444444,192.168.4.12,53456
21,-65.93333333333334,192.168.4.5,53456
21,-71.75,192.168.4.11,53472
21,-77.66666666666667,192.168.4.9,53472
21,-78.44444444444444,192.168.4.12,53472
21,-65.93333333333334,192.168.4.5,53472
21,-85.5,192.168.4.10,53472
21,-78.44444444444444,192.168.4.12,53488
21,-72.33333333333333,192.168.4.3,53488
21,-71.75,192.168.4.11,53488
21,-65.93333333333334,192.168.4.5,53488
21,-77.66666666666667,192.168.4.9,53488
21,-65.93333333333334,192.168.4.5,53504
21,-78.44444444444444,192.168.4.12,53520
21,-77.66666666666667,192.168.4.9,53520
21,-65.93333333333334,192.168.4.5,53520
21,-85.5,192.168.4.10,53520
21,-77.66666666666667,192.168.4.9,53536
21,-72.33333333333333,192.168.4.3,53536
21,-78.44444444444444,192.168.4.12,53536
21,-85.5,192.168.4.10,53536
21,-65.93333333333334,192.168.4.5,53536
22,-56.142857142857146,192.168.4.5,53568
22,-56.142857142857146,192.168.4.5,53584
22,-76.0,192.168.4.12,53584
22,-56.142857142857146,192.168.4.5,53600
22,-56.142857142857146,192.168.4.5,53616
22,-56.142857142857146,192.168.4.5,53632
22,-56.142857142857146,192.168.4.5,53648
22,-74.5,192.168.4.3,53648
22,-56.142857142857146,192.168.4.5,53664
22,-79.33333333333333,192.168.4.9,53664
22,-56.142857142857146,192.168.4.5,53680
22,-79.33333333333333,192.168.4.9,53696
22,-56.142857142857146,192.168.4.5,53696
22,-56.142857142857146,192.168.4.5,53712
22,-56.142857142857146,192.168.4.5,53728
22,-79.33333333333333,192.168.4.9,53744
22,-78.0,192.168.4.7,53744
22,-56.142857142857146,192.168.4.5,53744
22,-74.5,192.168.4.3,53744
22,-56.142857142857146,192.168.4.5,53760
22,-56.142857142857146,192.168.4.5,53824
23,-54.0,192.168.4.5,53856
23,-54.0,192.168.4.5,53872
23,-83.0,192.168.4.10,53872
23,-80.0,192.168.4.9,53872
23,-83.0,192.168.4.12,53872
23,-70.33333333333333,192.168.4.7,53872
23,-54.0,192.168.4.5,53888
23,-80.0,192.168.4.9,53888
23,-70.33333333333333,192.168.4.7,53888
23,-80.0,192.168.4.9,53904
23,-54.0,192.168.4.5,53904
23,-54.0,192.168.4.5,53920
23,-54.0,192.168.4.5,53936
23,-70.33333333333333,192.168.4.7,53952
23,-54.0,192.168.4.5,53952
23,-80.0,192.168.4.9,53968
23,-54.0,192.168.4.5,53968
23,-54.0,192.168.4.5,54016
23,-54.0,192.168.4.5,54064
23,-54.0,192.168.4.5,54080
23,-80.0,192.168.4.9,54096
23,-54.0,192.168.4.5,54096
23,-83.0,192.168.4.12,54096
23,-70.33333333333333,192.168.4.7,54096
23,-83.0,192.168.4.10,54096
23,-54.0,192.168.4.5,54112
23,-70.33333333333333,192.168.4.7,54128
23,-54.0,192.168.4.5,54128
23,-83.0,192.168.4.10,54144
23,-70.33333333333333,192.168.4.7,54144
23,-54.0,192.168.4.5,54144
23,-80.0,192.168.4.9,54144
23,-82.0,192.168.4.3,54144
24,-68.85714285714286,192.168.4.5,54160
24,-83.36363636363636,192.168.4.9,54160
24,-82.16666666666667,192.168.4.10,54160
24,-80.3,192.168.4.12,54160
24,-70.46666666666667,192.168.4.7,54160
24,-82.72727272727273,192.168.4.2,54160
24,-70.46666666666667,192.168.4.7,54176
24,-68.85714285714286,192.168.4.5,54176
24,-82.16666666666667,192.168.4.10,54192
24,-70.46666666666667,192.168.4.7,54192
24,-68.85714285714286,192.168.4.5,54192
24,-80.3,192.168.4.12,54192
24,-80.3,192.168.4.12,54208
24,-82.72727272727273,192.168.4.2,54208
24,-82.16666666666667,192.168.4.10,54208
24,-70.46666666666667,192.168.4.7,54208
24,-83.36363636363636,192.168.4.9,54208
24,-68.85714285714286,192.168.4.5,54208
24,-82.16666666666667,192.168.4.10,54224
24,-83.36363636363636,192.168.4.9,54224
24,-82.72727272727273,192.168.4.2,54224
24,-70.46666666666667,192.168.4.7,54224
24,-80.3,192.168.4.12,54224
24,-68.85714285714286,192.168.4.5,54224
24,-68.85714285714286,192.168.4.5,54272
24,-82.72727272727273,192.168.4.2,54272
24,-82.16666666666667,192.168.4.10,54272
24,-83.36363636363636,192.168.4.9,54272
24,-80.3,192.168.4.12,54272
24,-70.46666666666667,192.168.4.7,54272
24,-82.16666666666667,192.168.4.10,54304
24,-70.46666666666667,192.168.4.7,54304
24,-68.85714285714286,192.168.4.5,54304
24,-82.72727272727273,192.168.4.2,54304
24,-83.36363636363636,192.168.4.9,54304
24,-80.3,192.168.4.12,54304
24,-83.36363636363636,192.168.4.9,54320
24,-68.85714285714286,192.168.4.5,54320
24,-82.16666666666667,192.168.4.10,54320
24,-82.72727272727273,192.168.4.2,54320
24,-70.46666666666667,192.168.4.7,54320
24,-83.36363636363636,192.168.4.9,54336
24,-80.3,192.168.4.12,54336
24,-82.16666666666667,192.168.4.10,54336
24,-70.46666666666667,192.168.4.7,54336
24,-82.72727272727273,192.168.4.2,54336
24,-68.85714285714286,192.168.4.5,54336
24,-70.46666666666667,192.168.4.7,54352
24,-70.46666666666667,192.168.4.7,54368
24,-80.3,192.168.4.12,54368
24,-82.16666666666667,192.168.4.10,54368
24,-82.72727272727273,192.168.4.2,54368
24,-83.36363636363636,192.168.4.9,54368
24,-70.46666666666667,192.168.4.7,54384
24,-82.16666666666667,192.168.4.10,54384
24,-68.85714285714286,192.168.4.5,54384
24,-82.72727272727273,192.168.4.2,54384
24,-70.46666666666667,192.168.4.7,54400
24,-68.85714285714286,192.168.4.5,54400
24,-68.85714285714286,192.168.4.5,54416
24,-83.36363636363636,192.168.4.9,54416
24,-82.16666666666667,192.168.4.10,54416
24,-80.3,192.168.4.12,54416
24,-82.72727272727273,192.168.4.2,54416
24,-70.46666666666667,192.168.4.7,54416
24,-70.46666666666667,192.168.4.7,54432
24,-83.36363636363636,192.168.4.9,54432
24,-82.72727272727273,192.168.4.2,54432
24,-82.16666666666667,192.168.4.10,54432
24,-79.0,192.168.4.3,54432
24,-68.85714285714286,192.168.4.5,54432
24,-80.3,192.168.4.12,54432
24,-68.85714285714286,192.168.4.5,54448
24,-83.36363636363636,192.168.4.9,54448
25,-81.11111111111111,192.168.4.2,54464
25,-73.11111111111111,192.168.4.5,54464
25,-83.28571428571429,192.168.4.10,54464
25,-70.375,192.168.4.7,54464
25,-81.8,192.168.4.9,54464
25,-83.28571428571429,192.168.4.10,54544
25,-70.375,192.168.4.7,54544
25,-83.28571428571429,192.168.4.12,54544
25,-73.11111111111111,192.168.4.5,54544
25,-70.375,192.168.4.7,54560
25,-73.11111111111111,192.168.4.5,54560
25,-81.11111111111111,192.168.4.2,54560
25,-81.8,192.168.4.9,54560
25,-83.28571428571429,192.168.4.12,54560
25,-83.28571428571429,192.168.4.12,54576
25,-81.11111111111111,192.168.4.2,54576
25,-73.11111111111111,192.168.4.5,54576
25,-83.28571428571429,192.168.4.10,54576
25,-70.375,192.168.4.7,54576
25,-76.0,192.168.4.3,54592
25,-83.28571428571429,192.168.4.12,54592
25,-81.11111111111111,192.168.4.2,54592
25,-83.28571428571429,192.168.4.10,54592
25,-70.375,192.168.4.7,54592
25,-73.11111111111111,192.168.4.5,54592
25,-70.375,192.168.4.7,54608
