millis,rssi,node,sequence
48,-77.73697882619365,192.168.4.10,61440
48,-75.23835079371477,192.168.4.6,61440
48,-76.35548448889742,192.168.4.5,61456
48,-75.34986854580885,192.168.4.6,61456
48,-78.78422040332542,192.168.4.10,61456
48,-87.80846112680409,192.168.4.7,61456
48,-83.66906143030275,192.168.4.2,61456
48,-68.12713362869627,192.168.4.12,61456
48,-76.09268780338394,192.168.4.5,61472
48,-75.433991166183,192.168.4.6,61472
48,-68.75728694543324,192.168.4.12,61472
48,-75.49744846446718,192.168.4.6,61504
48,-69.23263860242024,192.168.4.12,61520
48,-75.89444899928404,192.168.4.5,61536
48,-83.42281600238206,192.168.4.2,61536
48,-69.59121673221624,192.168.4.12,61536
48,-75.54531702452412,192.168.4.6,61536
48,-83.2370625213186,192.168.4.2,61552
48,-79.57419961272323,192.168.4.10,61552
48,-69.86170758520493,192.168.4.12,61552
48,-75.58142633115838,192.168.4.6,61552
48,-77.04886856123628,192.168.4.3,61584
48,-70.0657504296254,192.168.4.12,61584
48,-75.6086651289007,192.168.4.6,61584
48,-75.62921252157045,192.168.4.6,61600
48,-70.21966869303128,192.168.4.12,61600
48,-75.74490897226971,192.168.4.5,61600
48,-77.03686365038674,192.168.4.3,61600
48,-75.64471230058123,192.168.4.6,61616
48,-83.09694070862732,192.168.4.2,61616
48,-70.33577583649505,192.168.4.12,61616
48,-88.42871400470875,192.168.4.7,61616
48,-77.02780783156814,192.168.4.3,61616
48,-80.1701147911389,192.168.4.10,61616
48,-70.4233604314938,192.168.4.12,61632
48,-82.99124081929287,192.168.4.2,61632
48,-77.02097663927499,192.168.4.3,61632
48,-75.6564044482539,192.168.4.6,61632
48,-77.01582357812384,192.168.4.3,61648
48,-75.66522433640225,192.168.4.6,61648
48,-70.48942924562745,192.168.4.12,61648
49,-75.07190724036667,192.168.4.6,61696
49,-82.71702829526467,192.168.4.2,61696
49,-71.3964909409058,192.168.4.12,61696
49,-82.51017803485763,192.168.4.2,61712
49,-74.62434272356043,192.168.4.6,61712
49,-72.08072645691117,192.168.4.12,61712
49,-72.59687463492396,192.168.4.12,61728
49,-74.28672562463903,192.168.4.6,61728
49,-72.98622732918523,192.168.4.12,61760
49,-74.03204657568875,192.168.4.6,61760
49,-73.83993125279358,192.168.4.6,61792
49,-81.7250962699834,192.168.4.10,61792
49,-88.81471162394287,192.168.4.7,61792
49,-73.27993275523586,192.168.4.12,61792
49,-76.59367674270595,192.168.4.5,61792
49,-82.35414201723921,192.168.4.2,61792
49,-77.56466496179146,192.168.4.3,61792
49,-77.23393865255868,192.168.4.5,61808
49,-82.89808545042656,192.168.4.10,61808
49,-82.23643736099991,192.168.4.2,61808
49,-73.69501043012188,192.168.4.6,61808
49,-77.97867954240239,192.168.4.3,61808
49,-73.50148734715991,192.168.4.12,61840
49,-82.14764769364062,192.168.4.2,61840
49,-73.58569044185994,192.168.4.6,61840
49,-78.29098848640551,192.168.4.3,61840
49,-73.50322568894678,192.168.4.6,61872
49,-73.66861547231129,192.168.4.12,61872
49,-77.71691565461609,192.168.4.5,61872
49,-73.79468738070213,192.168.4.12,61888
49,-73.44101899114938,192.168.4.6,61888
49,-83.78292146690386,192.168.4.10,61888
49,-82.08066984177258,192.168.4.2,61904
49,-84.45039120073346,192.168.4.10,61904
49,-73.39409381264392,192.168.4.6,61904
49,-73.88978882500368,192.168.4.12,61904
49,-78.08124590904279,192.168.4.5,61920
49,-73.35869613914998,192.168.4.6,61920
49,-82.03014557724633,192.168.4.2,61920
49,-78.52657650932107,192.168.4.3,61920
49,-73.96152792076006,192.168.4.12,61920
49,-74.0156437956318,192.168.4.12,61936
49,-78.35607583619291,192.168.4.5,61936
49,-73.33199415678804,192.168.4.6,61936
49,-81.9920329588998,192.168.4.2,61936
50,-78.63708897138099,192.168.4.5,61984
50,-72.72841600625758,192.168.4.6,62048
50,-81.80974726655168,192.168.4.2,62112
50,-77.25081925822718,192.168.4.3,62112
50,-78.84906922427955,192.168.4.5,62112
50,-72.27311113622771,192.168.4.6,62112
50,-75.28921789871978,192.168.4.12,62112
50,-71.92965515709606,192.168.4.6,62144
50,-79.00897501512047,192.168.4.5,62144
50,-81.67224135552769,192.168.4.2,62144
50,-79.12959880717104,192.168.4.5,62176
50,-71.6705715905321,192.168.4.6,62176
50,-89.16730045737785,192.168.4.7,62176
50,-81.56851475294592,192.168.4.2,62176
50,-76.24992943370533,192.168.4.12,62176
50,-89.43327332740304,192.168.4.7,62192
50,-71.4751337512107,192.168.4.6,62192
50,-76.97463532338732,192.168.4.12,62192
50,-89.6339080636205,192.168.4.7,62208
50,-77.52131203894028,192.168.4.12,62208
50,-79.22059050379528,192.168.4.5,62208
50,-76.28846088112479,192.168.4.3,62208
50,-83.1114637020589,192.168.4.10,62208
50,-71.32770661198617,192.168.4.6,62208
50,-71.21649600172053,192.168.4.6,62224
50,-82.10145329954904,192.168.4.10,62224
50,-71.13260507159252,192.168.4.6,62240
50,-79.28922944072313,192.168.4.5,62240
50,-81.3395591610031,192.168.4.10,62240
50,-75.56251270784573,192.168.4.3,62240
50,-77.93369371760848,192.168.4.12,62240
50,-81.49026933059982,192.168.4.2,62240
50,-89.78525544492759,192.168.4.7,62240
51,-89.46952327183088,192.168.4.7,62256
51,-70.9311404075497,192.168.4.6,62256
51,-80.32615629615577,192.168.4.10,62256
51,-78.48596153742449,192.168.4.12,62256
51,-79.56170307785806,192.168.4.10,62272
51,-78.902560825689,192.168.4.12,62304
51,-79.83232100719228,192.168.4.5,62304
51,-78.98504324864612,192.168.4.10,62304
51,-81.94303115708028,192.168.4.2,62304
51,-70.77916697611086,192.168.4.6,62304
51,-75.50621315881108,192.168.4.3,62304
51,-70.66452690276088,192.168.4.6,62320
51,-82.2845688094605,192.168.4.2,62320
51,-75.46374399581465,192.168.4.3,62320
51,-80.2419982542368,192.168.4.5,62320
51,-78.55004402218302,192.168.4.10,62320
51,-79.21681952546317,192.168.4.12,62320
51,-78.2219054603517,192.168.4.10,62352
51,-70.57804898163178,192.168.4.6,62352
51,-70.51281497903322,192.168.4.6,62368
51,-75.43170768581673,192.168.4.3,62368
51,-77.97437647820567,192.168.4.10,62384
51,-75.40754132401749,192.168.4.3,62384
51,-70.46360617475732,192.168.4.6,62384
51,-89.23135296048063,192.168.4.7,62384
51,-79.45387833272893,192.168.4.12,62384
51,-70.426485864462,192.168.4.6,62400
51,-89.05169088596884,192.168.4.7,62400
51,-82.54220529993088,192.168.4.2,62400
51,-75.38931160147298,192.168.4.3,62400
51,-79.63270195206758,192.168.4.12,62416
51,-70.39848442332364,192.168.4.6,62416
51,-77.78765475717323,192.168.4.10,62416
51,-75.37556014037965,192.168.4.3,62416
51,-77.6468025595718,192.168.4.10,62432
51,-75.36518682385001,192.168.4.3,62432
51,-70.37736173605117,192.168.4.6,62432
51,-70.3614279876628,192.168.4.6,62448
51,-77.54055170959325,192.168.4.10,62448
51,-75.35736178656171,192.168.4.3,62448
51,-80.55103536162027,192.168.4.5,62448
51,-82.73655154772908,192.168.4.2,62464
51,-79.76759627302616,192.168.4.12,62464
51,-75.35145902553168,192.168.4.3,62464
51,-70.34940847828744,192.168.4.6,62464
51,-88.91616408233456,192.168.4.7,62464
51,-80.78415529793335,192.168.4.5,62464
51,-77.4604021392393,192.168.4.10,62480
51,-79.86935284128138,192.168.4.12,62480
51,-82.88315525267893,192.168.4.2,62480
51,-70.3403416471751,192.168.4.6,62480
51,-79.94611218229366,192.168.4.12,62496
51,-70.33350214783675,192.168.4.6,62496
51,-75.34700631987752,192.168.4.3,62496
51,-77.39994188288165,192.168.4.10,62496
51,-82.99374471117645,192.168.4.2,62496
51,-88.81393040528704,192.168.4.7,62496
51,-70.32834282032535,192.168.4.6,62512
51,-77.35433412001167,192.168.4.10,62512
51,-88.73681116066248,192.168.4.7,62512
51,-75.3436474531469,192.168.4.3,62512
51,-80.00401504334398,192.168.4.12,62512
51,-83.0771670799014,192.168.4.2,62512
51,-83.1400961483518,192.168.4.2,62528
51,-80.04769365331637,192.168.4.12,62528
51,-70.32445091843996,192.168.4.6,62528
51,-77.31993022959978,192.168.4.10,62528
51,-80.96000765808111,192.168.4.5,62528
51,-83.18756624200368,192.168.4.2,62544
51,-80.08064230100861,192.168.4.12,62544
51,-70.32151509002979,192.168.4.6,62544
51,-81.09266063087536,192.168.4.5,62544
51,-75.34111371600136,192.168.4.3,62544
51,-77.293977900413,192.168.4.10,62544
52,-80.86518360461734,192.168.4.5,62608
52,-88.63769395270064,192.168.4.7,62608
52,-80.3883747937326,192.168.4.12,62608
52,-82.58876069739978,192.168.4.2,62608
52,-70.09513833118018,192.168.4.6,62608
52,-77.34458869958547,192.168.4.10,62608
52,-77.38276659472477,192.168.4.10,62640
52,-75.83051668375269,192.168.4.3,62640
52,-69.92437263882499,192.168.4.6,62640
52,-80.62051060328852,192.168.4.12,62640
52,-88.56292559428819,192.168.4.7,62640
52,-82.13705600858785,192.168.4.2,62640
52,-88.50652461675213,192.168.4.7,62656
52,-80.69358793339538,192.168.4.5,62656
52,-81.79631580046295,192.168.4.2,62656
52,-77.41156581744205,192.168.4.10,62656
52,-69.7955567575758,192.168.4.6,62656
52,-80.56414596351172,192.168.4.5,62736
52,-77.4332903055547,192.168.4.10,62736
52,-57.72641620381865,192.168.4.9,62736
52,-77.44967801811174,192.168.4.10,62752
52,-60.823395374038064,192.168.4.9,62752
52,-80.46650233737566,192.168.4.5,62752
52,-80.39284556489632,192.168.4.5,62768
52,-77.46203997211771,192.168.4.10,62768
52,-80.79562059444088,192.168.4.12,62768
52,-76.19969431953757,192.168.4.3,62768
52,-69.69838541693267,192.168.4.6,62768
52,-63.159579507513854,192.168.4.9,62768
52,-81.53928085637509,192.168.4.2,62768
52,-76.47818083421879,192.168.4.3,62816
52,-80.33728310427536,192.168.4.5,62816
52,-69.62508490964416,192.168.4.6,62816
53,-71.19112830026249,192.168.4.6,62864
53,-65.0505408829507,192.168.4.9,62864
53,-66.47697410045217,192.168.4.9,62880
53,-72.37246195490182,192.168.4.6,62896
53,-67.55299381741838,192.168.4.9,62896
53,-80.19074215505668,192.168.4.12,62896
53,-77.69245654732063,192.168.4.10,62896
53,-80.2544271024728,192.168.4.5,62896
53,-80.19192526886808,192.168.4.5,62912
53,-73.2635925659333,192.168.4.6,62912
53,-68.36468161120663,192.168.4.9,62912
53,-77.8662696463092,192.168.4.10,62912
53,-82.02094550793693,192.168.4.2,62912
53,-88.25926466093814,192.168.4.7,62912
53,-79.73445642141036,192.168.4.12,62912
53,-68.97697250531999,192.168.4.9,62944
53,-77.99738431700253,192.168.4.10,62944
53,-80.14477745677279,192.168.4.5,62944
53,-73.93581058223943,192.168.4.6,62944
53,-69.43884977128752,192.168.4.9,62960
53,-80.10921184121932,192.168.4.5,62976
53,-78.09628973305604,192.168.4.10,62976
53,-86.60812921695494,192.168.4.11,62992
53,-74.44289344512471,192.168.4.6,62992
53,-78.17089832775405,192.168.4.10,62992
53,-79.3902605348102,192.168.4.12,62992
53,-82.38428580013374,192.168.4.2,62992
53,-88.07274587799921,192.168.4.7,62992
53,-80.0823831729634,192.168.4.5,62992
53,-69.78726359038663,192.168.4.9,62992
